exit_reason,minutes_to_exit,mfe_r,mae_r,r_final,r_at_60min,r_at_120min,r_at_240min,r_at_480min,r_at_720min,action
SL,368.0,1.216492612153355,-1.2136047958633631,-1.0,0.401947929861358,0.9295158683367549,0.8629156051491383,-1.0,-1.0,LONG
TIMEOUT,720.0,0.84969569193095,-0.5211919628827199,-0.46622912966340707,-0.0897655538678306,0.30049178316040276,0.7073016336678051,0.026738675620209377,-0.46622912966340707,LONG
SL,708.0,0.9411038104650485,-1.03789340471909,-1.0,0.4265017781717766,0.8358662466377255,0.371227920106505,0.2894033005251549,-1.0,LONG
SL,50.0,0.08763508507874991,-2.3072674743389587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,338.0,0.36572203668094044,-1.135314504874605,-1.0,-0.08086545970334155,0.23734240856433725,-0.2558455222252599,-1.0,-1.0,SHORT
SL,92.0,0.20889622500378105,-1.014861511025835,-1.0,-0.34790055383092217,-1.0,-1.0,-1.0,-1.0,SHORT
SL,144.0,0.56202713822243,-1.0241781162129693,-1.0,0.022552681342687335,0.014140173222801066,-1.0,-1.0,-1.0,SHORT
SL,91.0,0.7771791123968901,-1.0002980977784561,-1.0,0.2051797704765071,-1.0,-1.0,-1.0,-1.0,SHORT
SL,53.0,0.5552543510895067,-1.0036046441754776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,123.0,2.0045522415841273,-0.35572389898615064,1.9999999999999936,1.073534008347318,1.833476757572505,1.9999999999999936,1.9999999999999936,1.9999999999999936,SHORT
SL,184.0,0.5743955871617796,-1.015770337816668,-1.0,0.28337217700775147,-0.36477023566027494,-1.0,-1.0,-1.0,SHORT
SL,250.0,0.31735182784932753,-1.0809327119013004,-1.0,-0.20066117678847276,0.06560719008141983,-0.4048280812912206,-1.0,-1.0,SHORT
TP,682.0,2.138813251253457,-0.42591812294659553,2.0000000000000093,0.05093410623819632,0.21191103459596952,0.22993709688602512,0.4307390465823103,2.0000000000000093,SHORT
TP,622.0,2.1276411165798406,-0.70952286581674,1.9999999999999896,-0.003941793698983529,-0.29146086350707295,-0.1256736579322463,-0.1637003736165493,1.9999999999999896,SHORT
TP,428.0,2.0513296848497875,-0.5886761084276354,2.0000000000000115,0.3175752690201739,-0.3364232321408836,-0.2476054333254853,2.0000000000000115,2.0000000000000115,SHORT
TP,232.0,2.1457891388110832,-0.30609177156749945,2.000000000000013,0.06493722630452049,0.5784276281397217,2.000000000000013,2.000000000000013,2.000000000000013,SHORT
TIMEOUT,720.0,1.6016877705155224,-0.39290805424792613,1.1329577516961127,0.4493305251812984,0.17746438194299152,-0.05150428944766488,0.15287347451439856,1.1329577516961127,SHORT
TP,529.0,2.148043112111133,-0.20425796235742802,2.0,0.9338171536477358,0.6966793978052871,0.17168835560339782,1.4930838296241065,2.0,SHORT
TP,499.0,2.0206226433241667,-0.41630353600929376,1.9999999999999927,0.7911534586297891,0.6870374063974369,0.2361891925641361,1.536515135027751,1.9999999999999927,SHORT
TIMEOUT,720.0,1.5732120988205547,-0.8092326193594683,0.02395754465209379,-0.0687036465684273,0.2931947131231936,0.9377667478103662,-0.12536514106304947,0.02395754465209379,SHORT
TIMEOUT,720.0,1.6034561741949132,-0.9365319247510068,0.45786005210049546,0.23879536955772618,0.3615040257877277,0.8690962205012617,-0.5771901660334154,0.45786005210049546,SHORT
TIMEOUT,720.0,1.298070015687722,-0.19869695237066698,0.28695615960572346,0.40933619438010493,-0.06494330841651566,0.371462075811455,0.3987587378429109,0.28695615960572346,SHORT
TIMEOUT,720.0,0.9026234092274638,-0.5870334838542327,0.015960609568730827,-0.24789882947180325,0.4317288290435847,-0.11217705023130761,-0.2613691311645639,0.015960609568730827,SHORT
TIMEOUT,720.0,1.420349287998682,-0.10355338646133981,0.4145735228550657,0.9211811678605973,0.4350922124088192,0.9953364318618783,0.40269428153447445,0.4145735228550657,SHORT
TIMEOUT,720.0,1.001873143409813,-0.32060929361029633,0.07786578834790961,0.2013386812996031,0.2534963998437582,0.3685647315134568,-0.14015841902624518,0.07786578834790961,SHORT
TIMEOUT,720.0,0.4202569537710602,-0.9634354356479561,-0.635072556594031,-0.01967272576559788,-0.2647235916779721,-0.9507603908593845,-0.6794352133540316,-0.635072556594031,SHORT
SL,334.0,0.3967357526236335,-1.0014831945870755,-1.0,-0.6749329701115833,-0.390842311328757,-0.12523562751624345,-1.0,-1.0,SHORT
SL,261.0,0.2587488403326947,-1.0465120005715132,-1.0,-0.4376322911480882,-0.4129716614695458,-0.7061452386631455,-1.0,-1.0,SHORT
SL,528.0,0.5091707900178064,-1.0070732609564848,-1.0,0.4268858553468924,-0.21724270968850398,-0.45138789799572104,-0.37539225769455287,-1.0,SHORT
SL,123.0,0.04344913725126157,-1.0253415131937251,-1.0,-0.49872053192756294,-0.8804626174094105,-1.0,-1.0,-1.0,SHORT
SL,184.0,0.49744257749351073,-1.054446337237613,-1.0,-0.026191399361006146,0.15249214739075964,-1.0,-1.0,-1.0,SHORT
SL,77.0,0.2976603824342313,-1.0135952007991085,-1.0,-0.055637454660609216,-1.0,-1.0,-1.0,-1.0,SHORT
SL,65.0,0.48916344029120684,-1.1247770348040054,-1.0,-0.505103593131648,-1.0,-1.0,-1.0,-1.0,SHORT
SL,108.0,0.45105676055236804,-1.0594280176250044,-1.0,-0.007606149870129554,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.4352467958181174,-0.5171172690568147,0.052229615498171685,-0.22952381663016086,0.13883821841286684,-0.2131056463575305,-0.1422540793420717,0.052229615498171685,SHORT
TIMEOUT,720.0,0.46963024674921905,-0.47982878494662956,-0.10434845789793076,0.06156434643561306,-0.26292328962601624,-0.24352119256752178,-0.10235849922526075,-0.10434845789793076,SHORT
TIMEOUT,720.0,0.5777447249598126,-0.5892121052410761,0.492946465511547,-0.20912880355035474,-0.23010203853844735,-0.14092806819338569,-0.111806957742286,0.492946465511547,SHORT
TIMEOUT,720.0,1.0655176160455162,-0.2858558501387881,0.19748210491983534,0.017111089620991338,0.4921954602741927,0.2826349391513117,0.6071417211398625,0.19748210491983534,SHORT
TIMEOUT,720.0,0.7041290890248106,-0.8479955282457831,-0.7080706353048339,-0.20862041382141938,0.06306474048043696,0.24268663524165285,-0.5194394919035391,-0.7080706353048339,SHORT
SL,121.0,0.1848863050813299,-1.0375830269059205,-1.0,-0.295330832860513,-0.8096558396753454,-1.0,-1.0,-1.0,SHORT
SL,194.0,0.24515422193898817,-1.0005237378133156,-1.0,-0.6362011121064199,-0.6760148122210963,-1.0,-1.0,-1.0,SHORT
SL,427.0,0.3330920958085395,-1.1030046500664799,-1.0,-0.42995802224414764,-0.22355705637864018,-0.24150496645389805,-1.0,-1.0,SHORT
SL,90.0,0.2976957697627762,-1.1678235360237128,-1.0,-0.24126977418684725,-1.0,-1.0,-1.0,-1.0,SHORT
TP,433.0,2.0624888180061833,-0.5423242007467102,2.0000000000000133,0.07544608357360694,-0.0375751082895971,0.42397740298419795,2.0000000000000133,2.0000000000000133,SHORT
TP,372.0,2.0124840463156337,-0.36293617246128335,2.0,-0.028809172445775615,0.0160380960007568,0.2664105946790391,2.0,2.0,SHORT
TP,285.0,2.1995547633194983,-0.28521853526276136,2.0,-0.048121846466743494,0.7783796479584931,0.7495767909491934,2.0,2.0,SHORT
TP,240.0,2.5027132674330748,-0.25194577314908195,1.9999999999999822,0.7936097151125929,0.573205839374755,1.9999999999999822,1.9999999999999822,1.9999999999999822,SHORT
TP,210.0,2.2751457196895957,-0.18716351824366118,2.0,0.7708335335565405,0.9988539528721103,2.0,2.0,2.0,SHORT
SL,94.0,0.3448503457479691,-1.0130612449750573,-1.0,-0.554477187313745,-1.0,-1.0,-1.0,-1.0,SHORT
SL,320.0,0.23165099070787754,-1.0256903710780492,-1.0,-0.09122240759204414,-0.6270978807620725,-0.1579540702886939,-1.0,-1.0,SHORT
SL,131.0,0.3913823325981699,-1.0009539482282936,-1.0,-0.15479836292927854,-0.4383595323171076,-1.0,-1.0,-1.0,SHORT
SL,1.0,-1.5165893874730365,-1.8124209160804352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TP,436.0,2.006132601164707,-0.3369705606937808,2.000000000000007,0.26262985833456676,0.4982959783134453,0.5187092039612552,2.000000000000007,2.000000000000007,LONG
TP,522.0,2.018732740999081,-0.36081458591010696,2.0,-0.008823833803933406,0.44263559027389954,0.3208666837795558,1.3118634366327209,2.0,LONG
SL,393.0,0.3405822348774572,-1.349599321272591,-1.0,-0.31278490525740144,-0.7645564586150582,-0.29148227881960065,-1.0,-1.0,LONG
SL,429.0,0.48129309775442797,-1.1409004934383264,-1.0,-0.06557197293046788,0.38306472723804413,-0.26876733568730865,-1.0,-1.0,LONG
SL,228.0,0.3705797283758831,-1.0643738748922484,-1.0,0.019376717823570228,-0.09284677290464048,-1.0,-1.0,-1.0,LONG
SL,28.0,0.2788200205508065,-1.0042684073543207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,228.0,1.229943390315581,-1.0326050215176477,-1.0,0.5251319679757309,-0.08277616140853275,-1.0,-1.0,-1.0,LONG
SL,106.0,0.3446634639353846,-1.0382893395667279,-1.0,-0.5184904820806652,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.9036887042298716,-0.3710856041063301,0.21698644819847704,-0.25846171335529644,-0.0655848705122032,0.10031619011507448,0.4592626922242903,0.21698644819847704,LONG
TIMEOUT,720.0,0.9614545200161851,-0.7368082917704014,-0.12182210459362301,-0.10301997912579701,0.02604877799188153,0.6273250820150409,0.4087503734515748,-0.12182210459362301,LONG
TIMEOUT,720.0,1.835997250557522,-0.4530792871109285,0.7573685992734084,-0.029994796010836586,0.03946683685635259,0.009866709214088148,1.0446871715876451,0.7573685992734084,LONG
TP,352.0,2.0363662077671183,-0.09563690093752472,1.9999999999999787,0.1590838205838617,0.08677299304575238,0.0163282513795717,1.9999999999999787,1.9999999999999787,LONG
TP,307.0,2.018732747386603,-0.3299456272459794,2.0000000000000235,-0.014390151967101117,0.006681141984737204,0.014904085965937841,2.0000000000000235,2.0000000000000235,LONG
TP,216.0,2.1580808913492757,-0.3817097855907021,2.000000000000028,-0.23470828240205002,0.03150032211183797,2.000000000000028,2.000000000000028,2.000000000000028,LONG
TP,136.0,2.043897026409763,-0.2052331264483037,1.999999999999968,0.43928323298009114,0.5728253358060452,1.999999999999968,1.999999999999968,1.999999999999968,LONG
TP,229.0,2.0232430788179174,-0.2671391953984326,2.0,0.24623891662174904,0.16864362874972427,2.0,2.0,2.0,SHORT
SL,629.0,1.434020426587975,-1.1334131960017408,-1.0,-0.15528538427210548,0.24787338334515646,-0.37642732431532516,-0.3975694658359383,-1.0,SHORT
SL,192.0,0.07034523701044135,-1.0241277278825014,-1.0,-0.24181175222340226,-0.2310950950225836,-1.0,-1.0,-1.0,SHORT
SL,269.0,0.27273636622560915,-1.3482877657287506,-1.0,0.1519074755441917,-0.4687928595187813,-0.519622320742937,-1.0,-1.0,SHORT
SL,43.0,0.23402128162649807,-1.0820269697181695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,45.0,0.5621846633279589,-1.0001269920847136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.2604677137430423,-0.903986771539441,-0.561796637589528,-0.34327016593503296,-0.4494733111377887,0.04680138602155463,-0.5032949050625827,-0.561796637589528,SHORT
TIMEOUT,720.0,0.4681858692506957,-0.6286228565372768,0.16181857598225824,0.1652725477214709,-0.3393527233779537,-0.38459975316167877,-0.1466211003297147,0.16181857598225824,SHORT
TIMEOUT,720.0,0.27726860180137464,-0.8323299426476083,0.033020646339300096,-0.12404581429046933,-0.13557683364704579,-0.4348591996746205,-0.6546474171075944,0.033020646339300096,SHORT
TIMEOUT,720.0,0.3121399200429544,-0.8095097573851927,-0.08381195267897838,-0.3541375943613066,-0.22080873309736565,-0.422911078507081,-0.4825147647667521,-0.08381195267897838,SHORT
SL,1.0,-0.9656769001111195,-1.0305798282245096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TP,150.0,2.0576177577916503,-0.9813674999103852,1.9999999999999862,0.34851166870074546,1.215837392203819,1.9999999999999862,1.9999999999999862,1.9999999999999862,LONG
SL,231.0,0.04556968089367193,-1.0417735382081834,-1.0,-0.16413523951517586,-0.2704644949337693,-1.0,-1.0,-1.0,LONG
SL,254.0,0.17983129636113554,-1.0191905744867833,-1.0,-0.1323452816740924,-0.17103758993759643,-0.7545000111386185,-1.0,-1.0,LONG
TIMEOUT,720.0,1.2472852242823484,-0.38646454099526956,0.8616823656527505,0.08702991893092701,-0.11072618398638549,0.05514767140176506,0.34079537561565654,0.8616823656527505,LONG
TIMEOUT,720.0,1.5486129223722025,-0.26607811645208057,1.2461644159014815,0.04019885212586126,0.10671838123887596,0.4594154528669019,0.8561398387280316,1.2461644159014815,LONG
TP,694.0,2.013980770343684,-0.22728657193528592,2.0000000000000253,0.21398199211469562,0.6835227882834441,0.19513383736883416,0.6092388842850728,2.0000000000000253,LONG
TP,515.0,3.3777978518771055,-0.42440385894736,2.0,-0.09738445488593232,0.21761217696733834,0.3871332651021307,1.4842112290949607,2.0,LONG
TP,455.0,3.1794663453214125,-0.380480435070327,2.000000000000028,-0.04663953720218047,0.37925307882813797,0.09021068379891613,2.000000000000028,2.000000000000028,LONG
SL,360.0,0.23822521355136864,-1.3227768436667875,-1.0,0.08969613303756499,-0.25606799270399605,-0.26185483999673653,-1.0,-1.0,LONG
SL,195.0,0.8092252832815714,-1.0536787542728752,-1.0,0.27997749756394086,0.2197672830340623,-1.0,-1.0,-1.0,LONG
SL,105.0,0.08107714841097761,-1.5542789636120375,-1.0,-0.34232573773527825,-1.0,-1.0,-1.0,-1.0,LONG
SL,95.0,0.28027459054533505,-1.3735744227425726,-1.0,-0.13114365321900037,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.1823868063149923,-0.388339470849973,0.20329927573740164,0.15186210958696644,0.4431167127244538,0.4912138031508232,0.5132583029295724,0.20329927573740164,LONG
TIMEOUT,720.0,1.0972810788193794,-0.43119852820904037,0.4617507857354063,0.48666929364698586,0.7503721121547161,0.19588114045274832,0.19544777509776476,0.4617507857354063,LONG
SL,693.0,1.1510475078213354,-1.0536180183952508,-1.0,0.35752886385261945,0.2675718426421234,0.19658339459420887,0.25291430883465454,-1.0,LONG
SL,232.0,0.899106130649343,-1.188548459739215,-1.0,-0.09440910325119957,-0.2672458314602801,-1.0,-1.0,-1.0,LONG
SL,157.0,0.9974224125644875,-1.2817540364895832,-1.0,-0.34733692695394486,-0.09693123542900788,-1.0,-1.0,-1.0,LONG
SL,52.0,1.257574660648144,-1.4063687796557462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,393.0,0.202245644366157,-1.107221625497302,-1.0,-0.11504552958509466,-0.034684639492747665,0.03346334936975921,-1.0,-1.0,LONG
SL,325.0,0.35660441048068453,-1.0613293834528046,-1.0,0.1244297705087255,0.026865518632572895,-0.0166849010454791,-1.0,-1.0,LONG
SL,265.0,0.2702434509839093,-1.2926177522840336,-1.0,-0.0931981451489992,-0.16769432137179346,-0.6000215030496205,-1.0,-1.0,LONG
SL,53.0,0.2278901838763152,-1.0043415420740465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,55.0,0.8406117401838177,-1.0378839597189264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TP,117.0,2.024524452283409,-0.3295561899763968,1.999999999999983,1.4575217061842722,1.999999999999983,1.999999999999983,1.999999999999983,1.999999999999983,LONG
TIMEOUT,720.0,1.6824059445391224,-0.8947627120769862,-0.020936065275771812,1.093756963581613,0.9752547688653755,0.8175228596032763,0.053864633961928574,-0.020936065275771812,LONG
SL,317.0,0.22624302524722795,-1.033623699423575,-1.0,-0.2584059248558917,-0.4249178508298953,-0.4271233068030588,-1.0,-1.0,LONG
SL,200.0,0.2931038973300941,-1.0128510222149267,-1.0,-0.18089672848320545,-0.46248125866932266,-1.0,-1.0,-1.0,LONG
TP,453.0,2.077278513337278,-0.3263144968481068,1.9999999999999847,-0.04393340091171648,0.160306607906872,1.551419180287083,1.9999999999999847,1.9999999999999847,LONG
TP,174.0,2.021727270288752,-0.09303523721682427,2.0,0.4365499592482005,0.6358600635934706,2.0,2.0,2.0,LONG
TIMEOUT,720.0,0.8082757933398876,-0.45739072420948684,0.2629814291507517,-0.1079646366555105,-0.1364147773958209,0.5361757293364747,0.19878623978800855,0.2629814291507517,LONG
TIMEOUT,720.0,1.1123396833441754,-0.3530432707956299,0.10853124473024667,0.23437681254974724,0.5937545917926712,0.3551547736114202,0.4108984479475622,0.10853124473024667,LONG
SL,508.0,0.44518262031987216,-1.431699614808355,-1.0,-0.466336006166585,-0.19903413046697307,-0.03509539015480638,-0.11826665723400387,-1.0,LONG
TIMEOUT,720.0,1.8164852744725566,-0.7472157365910339,1.0939645724468885,0.2869206593315446,-0.21512684750236327,-0.45647625748133863,0.4798983521206387,1.0939645724468885,SHORT
SL,197.0,0.1835051629064566,-1.0181317152485279,-1.0,-0.1749201260453316,-0.4166425701662642,-1.0,-1.0,-1.0,SHORT
TP,311.0,2.0110345891124948,-0.4572578138352339,2.0,0.2916143302902482,0.36400666754322986,0.5942715594835115,2.0,2.0,SHORT
TP,267.0,2.000515147131379,-0.17718299381892355,1.9999999999999825,0.44199662232489495,0.03920317867579007,0.17141782048426502,1.9999999999999825,1.9999999999999825,SHORT
SL,1.0,-1.3278087073432436,-1.43070018937956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,161.0,0.18077618654574337,-1.0263247433960865,-1.0,-0.47912010280306905,-0.6463516200272029,-1.0,-1.0,-1.0,SHORT
SL,187.0,0.253457352944824,-1.0202711431346816,-1.0,-0.36693092835902474,-0.42218116267642075,-1.0,-1.0,-1.0,SHORT
SL,276.0,0.6069884986208508,-1.131343928360377,-1.0,-0.09843056734391503,-0.032810189114638344,-0.47665913630434925,-1.0,-1.0,SHORT
SL,575.0,0.8966262004169906,-1.021684498001157,-1.0,0.3076627012545851,0.5240232006739609,0.007072705775961256,-0.2983395890953707,-1.0,SHORT
SL,544.0,0.8122378902867815,-1.006315401897256,-1.0,0.22127522517527887,0.4338203200704941,0.20079299644129628,-0.523807816803377,-1.0,SHORT
TP,207.0,2.8513146325367074,-0.3076842343584781,2.0000000000000107,-0.006443648887082739,-0.09435343013236668,2.0000000000000107,2.0000000000000107,2.0000000000000107,SHORT
TP,176.0,2.322424092423829,-0.21631168952008104,2.0,-0.112482078550444,0.12444284255919633,2.0,2.0,2.0,SHORT
TP,146.0,2.453560495453745,-0.236188900441475,2.0,0.013750723655845554,0.1892746667921578,2.0,2.0,2.0,SHORT
TP,71.0,2.5054061191633856,-0.12900949573049492,2.0,0.42665496047590773,2.0,2.0,2.0,2.0,SHORT
TP,591.0,2.030427512270849,-0.826996716349912,1.9999999999999896,0.1019267661607748,0.10841301491645443,-0.26894767161967814,0.03775923382774332,1.9999999999999896,SHORT
TP,303.0,2.160249573738806,-0.8089373647087207,2.0,0.023544954482170852,-0.0431657498839714,0.6034796071441135,2.0,2.0,SHORT
TP,201.0,2.0287955936701194,-0.3393830349211077,2.0,0.18712406606833415,0.396755979706208,2.0,2.0,2.0,SHORT
TIMEOUT,720.0,1.881336023007174,-0.4606667294941577,0.7388227555350417,0.31626470925937833,0.3913612320722947,-0.08238200636939094,0.5740587427962514,0.7388227555350417,SHORT
TIMEOUT,720.0,1.8190085466339467,-0.4257901687071144,0.6096785216348615,0.11477354841936578,1.2143435341344042,0.9060127223120171,0.503141452509242,0.6096785216348615,SHORT
TIMEOUT,720.0,1.4212102133604267,-0.9140076693262991,0.3043587796370775,-0.06444806472119456,-0.4926737895594208,0.6286480301561542,0.11306351238659773,0.3043587796370775,SHORT
TIMEOUT,720.0,1.3816396528312638,-0.8817363209758179,0.26863711007616353,-0.030329996298927648,-0.47535047770870503,0.22729443654965686,0.12998569842394983,0.26863711007616353,SHORT
TIMEOUT,720.0,0.3060552877990244,-0.6568660755863818,0.2677795403342527,-0.2278461817588,-0.27380721710035993,-0.37959294434551755,-0.2700399191215438,0.2677795403342527,SHORT
TIMEOUT,720.0,1.676910380759136,-0.3321830013349325,0.9567465615156361,-0.20496397954708945,-0.29405449334296535,-0.0954142663408802,0.0788609140907177,0.9567465615156361,SHORT
TP,457.0,2.13673865831231,-0.0570290733760986,2.0,0.33032424319143877,0.22046304123314425,0.4080911614315661,2.0,2.0,SHORT
TP,412.0,2.047243218119716,-0.25088629184586175,1.9999999999999873,-0.12267398155376745,0.05067570795561937,0.06147544899533843,1.9999999999999873,1.9999999999999873,SHORT
TP,336.0,2.0051765646704793,-0.10205988502812698,2.0,0.18040585559386207,0.21642699148614056,0.3184868765142812,2.0,2.0,SHORT
TP,230.0,2.119117051950826,-0.30081982681913333,2.0,-0.07033144616864763,0.1295780448433085,2.0,2.0,2.0,SHORT
TIMEOUT,720.0,0.2995762700176784,-0.660132336983727,-0.16859120332783487,-0.03448193451729206,-0.5621249593456548,-0.4306770478971851,-0.2131400113451404,-0.16859120332783487,SHORT
TIMEOUT,720.0,0.43638556923092264,-0.7255705251673412,0.3857495760665176,-0.26373973324073197,-0.41310319046438143,-0.42353573176960685,0.032442658936989575,0.3857495760665176,SHORT
TIMEOUT,720.0,1.074294985808412,-0.2721338645769574,0.8048214292807992,-0.12425203477521267,0.028167967581286736,0.23379413092465715,0.2827750967743358,0.8048214292807992,SHORT
TP,666.0,2.0243864261816022,-0.2737688893722262,2.000000000000009,-0.15488514478211624,-0.10365238297040394,0.6763120178927985,1.027226764819329,2.000000000000009,SHORT
TP,543.0,2.0675773957061416,-0.045041378343382565,2.0,0.25192635344604297,1.2262960578348197,0.7832619352595134,1.0565638580888488,2.0,SHORT
TP,529.0,2.2066198550661644,-0.25688269237128475,2.0,0.35108125425141884,0.039063970543466435,0.10804401979427336,0.9328377269652259,2.0,SHORT
TP,437.0,2.0297508884840334,-0.6071515653430786,1.9999999999999896,0.06412612038455402,-0.4265978788702758,0.06389872279453293,1.9999999999999896,1.9999999999999896,SHORT
TP,337.0,2.01002176398165,-0.5034278924703918,2.0000000000000107,-0.32032127468684973,0.7573326609586608,0.4010357787475986,2.0000000000000107,2.0000000000000107,SHORT
TP,290.0,2.035250735606232,-0.9786354645066461,2.0,-0.7815753834584305,-0.3401341421474867,0.510756624949107,2.0,2.0,SHORT
TP,199.0,2.0927233634613716,-0.08984466796011972,2.0,0.14835326880244448,0.6444711426115041,2.0,2.0,2.0,SHORT
TP,483.0,2.0233818962459984,-0.1275369816133215,2.0,0.3544913452794248,0.6295409803250172,1.441782528286468,1.7083809175625004,2.0,SHORT
TP,389.0,2.0549677224144873,-0.5146122306996581,2.0,0.17042746228465477,-0.15650266074806782,0.19479586497366305,2.0,2.0,SHORT
TP,293.0,2.170759000811978,-0.15869928725888433,1.9999999999999936,1.0516702767989123,0.02975611636104326,0.4334043035195102,1.9999999999999936,1.9999999999999936,SHORT
TIMEOUT,720.0,1.212260124791082,-0.7277645264081238,-0.6562855080501144,-0.315829141618844,-0.07412194004519944,0.19233261914483168,0.09490491513080093,-0.6562855080501144,SHORT
TIMEOUT,720.0,1.4430651228364606,-0.6197098863508878,-0.5129230672609897,0.20687781600983582,0.5940810497693145,0.992136133252524,-0.07249959177130609,-0.5129230672609897,SHORT
SL,553.0,0.9175384042674514,-1.0384517686529973,-1.0,0.47214311913738294,0.31779496224269144,-0.1018390893147504,-0.6741769637090608,-1.0,SHORT
SL,322.0,0.16867183714885411,-1.0362133651366656,-1.0,-0.08113175822715378,-0.5438608770577286,-0.501904513265144,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.8850737833652809,-0.39684378599831654,0.5217048000661129,-0.1951580997359969,0.1583358167669373,-0.09406419558459185,0.056907164588541136,0.5217048000661129,SHORT
TIMEOUT,720.0,1.2445645751305066,-0.47112763232604254,1.1930214168305469,0.09410969914318623,0.16215825083134022,0.407277821061206,0.3096933022573514,1.1930214168305469,SHORT
TP,458.0,2.0597215763780876,-0.8416636041328179,2.0,-0.29124050916685573,-0.5714611071760468,-0.004579703338246166,2.0,2.0,SHORT
TP,261.0,2.0566699774355977,-0.37730019641616935,1.999999999999996,0.10338703915047778,0.4660452023881654,0.9244122654266436,1.999999999999996,1.999999999999996,SHORT
TP,323.0,2.0000127081172874,-0.698556502719645,2.0000000000000036,0.5286540060273072,0.10443689279909997,0.7652544003332321,2.0000000000000036,2.0000000000000036,SHORT
SL,137.0,1.1793407717852875,-1.0253277084808006,-1.0,0.5520995353358147,-0.5584618983498194,-1.0,-1.0,-1.0,SHORT
SL,649.0,0.2932224385699598,-1.0461244809913963,-1.0,-0.1863596524347447,-0.5026508829323033,-0.16453476595421868,-0.34614496122739746,-1.0,SHORT
SL,450.0,0.4971563248743012,-1.0200434761746267,-1.0,0.008576942142008048,0.3322033483217378,-0.38075496723275,-1.0,-1.0,SHORT
SL,79.0,0.39043029662716655,-1.2324286370242854,-1.0,-0.18496103249532395,-1.0,-1.0,-1.0,-1.0,SHORT
SL,160.0,0.3061154226304788,-1.0288879482857443,-1.0,-0.03938327074778494,-0.21526537761002268,-1.0,-1.0,-1.0,SHORT
SL,289.0,0.22151475033556903,-1.0517484617747082,-1.0,-0.5613791152657497,-0.43990328443655624,-0.6359617025762967,-1.0,-1.0,SHORT
TP,578.0,2.102824273681388,-0.7644212369177563,1.99999999999999,-0.08123640322646722,-0.23394308470130676,-0.15980931782254124,0.7564307710266172,1.99999999999999,SHORT
TP,306.0,2.1634948239184992,-0.5885085944545367,2.0,-0.2839619944543001,-0.2813229424612208,0.9706433230510105,2.0,2.0,SHORT
TP,168.0,2.142921105653452,-0.19969272636865534,2.0000000000000253,0.5045457680238613,1.6601905094177551,2.0000000000000253,2.0000000000000253,2.0000000000000253,SHORT
SL,621.0,0.3299761303236205,-1.07891071824916,-1.0,-0.5820927242787597,-0.4829145053331745,0.033059406315192726,-0.45665236012951094,-1.0,SHORT
SL,471.0,0.48986125412667536,-1.0073437610335887,-1.0,0.043927775505922494,0.2938501952403872,0.1933487694616815,-1.0,-1.0,SHORT
SL,227.0,0.25075283040528085,-1.2396191205676093,-1.0,-0.05486557656730687,-0.6279536693055119,-1.0,-1.0,-1.0,SHORT
SL,71.0,0.7141012758217238,-1.0526758134525886,-1.0,-0.1538135348309368,-1.0,-1.0,-1.0,-1.0,SHORT
SL,369.0,1.092996964499839,-1.0372318132498437,-1.0,0.010356385232140948,0.08285108185713663,-0.06373160142855828,-1.0,-1.0,SHORT
SL,127.0,1.3544187395126115,-1.1423050309551004,-1.0,0.4126940476189863,-0.27278926112360913,-1.0,-1.0,-1.0,SHORT
SL,661.0,0.5718748363815711,-1.2355900133415911,-1.0,-0.1258770163200046,0.26378423699694187,-0.3368457219938618,-0.03491693459692625,-1.0,LONG
SL,452.0,0.7161619617052891,-1.0558616878645941,-1.0,-0.3630297801931504,0.14280820954043982,0.04277176572869776,-1.0,-1.0,LONG
SL,332.0,0.6370578228673257,-1.1234553337114688,-1.0,0.2577731212704524,-0.03195824800493205,-0.005970222154768052,-1.0,-1.0,LONG
SL,136.0,0.5489867001034705,-1.0257269235187745,-1.0,0.14103204431341027,-0.2344765890118863,-1.0,-1.0,-1.0,LONG
SL,31.0,0.39721819200670566,-1.1608359231919807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,124.0,0.0625304109029361,-1.2928241807495193,-1.0,-0.20949274718749586,-0.33487098224668216,-1.0,-1.0,-1.0,SHORT
